date,store_nbr,DAIRY_sales,BEVERAGES_sales,BREAD/BAKERY_sales,POULTRY_sales,PREPARED FOODS_sales,SEAFOOD_sales,month,year,season,week_day,holiday,city,state,type,cluster,transactions
8/8/2017,50,957,3564,483.132,255.893,78.382,13.701,8,2017,Winter,Tuesday,FALSE,Ambato,Tungurahua,A,14,2545
8/8/2017,51,1193,3269,685.902,571.272,105.945,35.956,8,2017,Winter,Tuesday,FALSE,Guayaquil,Guayas,A,17,1469
8/8/2017,52,994,3308,636.303,354.673,102.936,3,8,2017,Winter,Tuesday,FALSE,Manta,Manabi,A,11,1997
8/8/2017,53,403,1533,417.105,174.604,56.321,2,8,2017,Winter,Tuesday,FALSE,Manta,Manabi,D,13,977
8/8/2017,54,235,5644,219,73.289,86,12,8,2017,Winter,Tuesday,FALSE,El Carmen,Manabi,C,3,752
8/8/2017,6,758,2707,470.199,472.249,89.618,30.244,8,2017,Winter,Tuesday,FALSE,Quito,Pichincha,D,13,1569
8/8/2017,7,1217,3310,617.179,676.474,86.256,54.424,8,2017,Winter,Tuesday,FALSE,Quito,Pichincha,D,8,1618
8/8/2017,8,1081,3456,759.902,444.143,111.084,28.035,8,2017,Winter,Tuesday,FALSE,Quito,Pichincha,D,8,2497
8/8/2017,9,725,3212,461,358.132,112.954,15.6779995,8,2017,Winter,Tuesday,FALSE,Quito,Pichincha,B,6,2035
8/9/2017,1,789,2311,399.547,289.324,51.189,21.437,8,2017,Winter,Wednesday,FALSE,Quito,Pichincha,D,13,1766
8/9/2017,10,462,1188,65,119.395996,19,1,8,2017,Winter,Wednesday,FALSE,Quito,Pichincha,C,15,843
8/9/2017,11,626,4055,472,434.008,110.466,13,8,2017,Winter,Wednesday,FALSE,Cayambe,Pichincha,B,6,2306
8/9/2017,12,366,1367,181,136.282,32,2,8,2017,Winter,Wednesday,FALSE,Latacunga,Cotopaxi,C,15,1118
8/9/2017,13,251,1343,75,52.939,17,2,8,2017,Winter,Wednesday,FALSE,Latacunga,Cotopaxi,C,15,774
8/9/2017,14,445,1377,146,43.655,73,6,8,2017,Winter,Wednesday,FALSE,Riobamba,Chimborazo,C,7,1212
8/9/2017,15,359,1469,145,78.226,44,9,8,2017,Winter,Wednesday,FALSE,Ibarra,Imbabura,C,15,1327
8/9/2017,16,238,1038,116,60.762,35,1,8,2017,Winter,Wednesday,FALSE,Santo Domingo,Santo Domingo de los Tsachilas,C,3,673
8/9/2017,17,1177,2020,268,260.253,61,7,8,2017,Winter,Wednesday,FALSE,Quito,Pichincha,C,12,1284
8/9/2017,18,568,1531,468,134.292,51.901,9.886,8,2017,Winter,Wednesday,FALSE,Quito,Pichincha,B,16,1145
8/9/2017,19,313,2481,131,78.859,21,5,8,2017,Winter,Wednesday,FALSE,Guaranda,Bolivar,C,15,1120
8/9/2017,2,726,2324,598,398.318,109.417,42.032,8,2017,Winter,Wednesday,FALSE,Quito,Pichincha,D,13,1786
8/9/2017,20,653,3045,389,178.597,54.138,16.389,8,2017,Winter,Wednesday,FALSE,Quito,Pichincha,B,6,1416
8/9/2017,21,690,2447,350,149.26201,139.95801,6,8,2017,Winter,Wednesday,FALSE,Santo Domingo,Santo Domingo de los Tsachilas,B,6,965
8/9/2017,22,314,1719,130,193.754,34,1,8,2017,Winter,Wednesday,FALSE,Puyo,Pastaza,C,7,734
8/9/2017,23,494,1285,311.605,365.858,33.915,6.679,8,2017,Winter,Wednesday,FALSE,Ambato,Tungurahua,D,9,1043
8/9/2017,24,1187,3231,710.141,533.535,133.945,20.207,8,2017,Winter,Wednesday,FALSE,Guayaquil,Guayas,D,1,2221
8/9/2017,25,623,1783,449.919,219.155,51.363,1,8,2017,Winter,Wednesday,FALSE,Salinas,Santa Elena,D,1,1014
8/9/2017,26,174,549,211,104.133995,23,2,8,2017,Winter,Wednesday,FALSE,Guayaquil,Guayas,D,10,506
8/9/2017,27,766,2285,520.175,338.372,64.543,19.904,8,2017,Winter,Wednesday,FALSE,Daule,Guayas,D,1,1587
8/9/2017,28,580,1979,427,171.418,57.978,3,8,2017,Winter,Wednesday,FALSE,Guayaquil,Guayas,E,10,1050
8/9/2017,29,627,2680,455,136.87,62.816,4,8,2017,Winter,Wednesday,FALSE,Guayaquil,Guayas,E,10,1051
8/9/2017,3,1918,6825,1169.541,943.184,255.534,83.973,8,2017,Winter,Wednesday,FALSE,Quito,Pichincha,D,8,2962
8/9/2017,30,304,1699,163,96.109,20,6,8,2017,Winter,Wednesday,FALSE,Guayaquil,Guayas,C,3,709
8/9/2017,31,651,2766,415,92.235,44,4,8,2017,Winter,Wednesday,FALSE,Babahoyo,Los Rios,B,10,1247
8/9/2017,32,136,745,158,46.765,6,2,8,2017,Winter,Wednesday,FALSE,Guayaquil,Guayas,C,3,542
8/9/2017,33,564,2448,166,205.608,25,0,8,2017,Winter,Wednesday,FALSE,Quevedo,Los Rios,C,3,857
8/9/2017,34,701,2101,620,155.513,15,6,8,2017,Winter,Wednesday,FALSE,Guayaquil,Guayas,B,6,2025
8/9/2017,35,193,1103,100,16.234001,17,0,8,2017,Winter,Wednesday,FALSE,Playas,Guayas,C,3,586
8/9/2017,36,558,4250,411,93.236,43.912,1,8,2017,Winter,Wednesday,FALSE,Libertad,Guayas,E,10,999
8/9/2017,37,841,2742,532.06,268.447,78.039,17.58,8,2017,Winter,Wednesday,FALSE,Cuenca,Azuay,D,2,1536
8/9/2017,38,825,2120,476.575,135.43,65.03,17.347,8,2017,Winter,Wednesday,FALSE,Loja,Loja,D,4,1547
8/9/2017,39,611,2686,671,187.646,47.427002,16.365,8,2017,Winter,Wednesday,FALSE,Cuenca,Azuay,B,6,1318
8/9/2017,4,602,2020,296.955,312.375,47.978,17.544,8,2017,Winter,Wednesday,FALSE,Quito,Pichincha,D,9,1325
8/9/2017,40,966,4192,440,129.854,50,12,8,2017,Winter,Wednesday,FALSE,Machala,El Oro,C,3,1263
8/9/2017,41,696,1788,485.38,165.673,100.919,11,8,2017,Winter,Wednesday,FALSE,Machala,El Oro,D,4,1182
8/9/2017,42,688,1943,422.16,190.282,55.258,10.891,8,2017,Winter,Wednesday,FALSE,Cuenca,Azuay,D,2,1063
8/9/2017,43,640,4443,500,230.282,102,0,8,2017,Winter,Wednesday,FALSE,Esmeraldas,Esmeraldas,E,10,1443
8/9/2017,44,2155,7679,1325.756,1117.861,289.667,73.954,8,2017,Winter,Wednesday,FALSE,Quito,Pichincha,A,5,4239
8/9/2017,45,1919,6975,1154.667,979.273,227.474,79.776,8,2017,Winter,Wednesday,FALSE,Quito,Pichincha,A,11,3631
8/9/2017,46,1158,4449,732,617.435,144.72101,36.43,8,2017,Winter,Wednesday,FALSE,Quito,Pichincha,A,14,3173
8/9/2017,47,1815,6389,1054.31,817.339,208.85,66.463,8,2017,Winter,Wednesday,FALSE,Quito,Pichincha,A,14,3644
8/9/2017,48,780,3214,640,625.742,73.112,18.722,8,2017,Winter,Wednesday,FALSE,Quito,Pichincha,A,14,2590
8/9/2017,49,1962,5562,1237.521,819.36,213.571,79.022,8,2017,Winter,Wednesday,FALSE,Quito,Pichincha,A,11,2854
8/9/2017,5,520,1575,347.098,215.72,53.745,9.355,8,2017,Winter,Wednesday,FALSE,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1275
8/9/2017,50,946,3517,607.662,365.353,99.714005,12.332,8,2017,Winter,Wednesday,FALSE,Ambato,Tungurahua,A,14,2480
8/9/2017,51,1757,4267,883.987,684.901,147.079,51.152,8,2017,Winter,Wednesday,FALSE,Guayaquil,Guayas,A,17,1748
8/9/2017,52,1238,4094,902.763,433.775,180.823,8,8,2017,Winter,Wednesday,FALSE,Manta,Manabi,A,11,2300
8/9/2017,53,411,1995,452.344,179.684,121.771,5,8,2017,Winter,Wednesday,FALSE,Manta,Manabi,D,13,1084
8/9/2017,54,307,1918,197,51.015,91,4,8,2017,Winter,Wednesday,FALSE,El Carmen,Manabi,C,3,748
8/9/2017,6,837,2854,515.895,409.068,85.632996,30.630001,8,2017,Winter,Wednesday,FALSE,Quito,Pichincha,D,13,1649
8/9/2017,7,1274,3982,578.09,607.70703,120.619,48.765,8,2017,Winter,Wednesday,FALSE,Quito,Pichincha,D,8,1750
8/9/2017,8,1286,4476,783.058,481.08398,144.043,35.36,8,2017,Winter,Wednesday,FALSE,Quito,Pichincha,D,8,2739
8/9/2017,9,687,2686,423,333.132,123.465,17.602,8,2017,Winter,Wednesday,FALSE,Quito,Pichincha,B,6,2003
8/10/2017,1,736,2377,417.021,268.744,97.532,39.369,8,2017,Winter,Thursday,FALSE,Quito,Pichincha,D,13,1764
8/10/2017,10,211,1676,72,120.494995,54,1,8,2017,Winter,Thursday,FALSE,Quito,Pichincha,C,15,853
8/10/2017,11,575,4596,868,246.44499,142.355,8,8,2017,Winter,Thursday,FALSE,Cayambe,Pichincha,B,6,2176
8/10/2017,12,341,1543,175,162.061,45,0,8,2017,Winter,Thursday,FALSE,Latacunga,Cotopaxi,C,15,1182
8/10/2017,13,218,1501,71,126.257,21,0,8,2017,Winter,Thursday,FALSE,Latacunga,Cotopaxi,C,15,819
8/10/2017,14,332,1188,149,123.056,99,4,8,2017,Winter,Thursday,FALSE,Riobamba,Chimborazo,C,7,1241
8/10/2017,15,353,1466,151,127.53,43,6,8,2017,Winter,Thursday,FALSE,Ibarra,Imbabura,C,15,1355
8/10/2017,16,192,1399,88,51.864,31,0,8,2017,Winter,Thursday,FALSE,Santo Domingo,Santo Domingo de los Tsachilas,C,3,667
8/10/2017,17,458,2448,255,293.557,61,9,8,2017,Winter,Thursday,FALSE,Quito,Pichincha,C,12,1267
8/10/2017,18,414,1655,470,129.792,42.742,11,8,2017,Winter,Thursday,FALSE,Quito,Pichincha,B,16,1102
8/10/2017,19,280,1993,130,207.206,25,7,8,2017,Winter,Thursday,FALSE,Guaranda,Bolivar,C,15,1062
8/10/2017,2,597,2936,501,358.922,73.426,22.127,8,2017,Winter,Thursday,FALSE,Quito,Pichincha,D,13,1695
8/10/2017,20,578,4786,369,190.978,56.304,14.43,8,2017,Winter,Thursday,FALSE,Quito,Pichincha,B,6,1520
8/10/2017,21,446,2215,279,159.317,143.073,1,8,2017,Winter,Thursday,FALSE,Santo Domingo,Santo Domingo de los Tsachilas,B,6,882
8/10/2017,22,299,1984,107,135.9,30,1,8,2017,Winter,Thursday,FALSE,Puyo,Pastaza,C,7,730
8/10/2017,23,483,1350,287.421,251.106,31.948,5,8,2017,Winter,Thursday,FALSE,Ambato,Tungurahua,D,9,979
8/10/2017,24,1016,2576,688.038,418.697,94.067,14.918,8,2017,Winter,Thursday,FALSE,Guayaquil,Guayas,D,1,2149
8/10/2017,25,672,3123,551.577,249.468,47.055,4,8,2017,Winter,Thursday,FALSE,Salinas,Santa Elena,D,1,1044
8/10/2017,26,160,601,131,103.881996,12,1,8,2017,Winter,Thursday,FALSE,Guayaquil,Guayas,D,10,451
8/10/2017,27,683,2002,387.6,259.455,66.048996,11.432,8,2017,Winter,Thursday,FALSE,Daule,Guayas,D,1,1416
8/10/2017,28,462,2859,374,139.72,38.721,2,8,2017,Winter,Thursday,FALSE,Guayaquil,Guayas,E,10,1023
8/10/2017,29,439,2242,424,126.267,48.889,6,8,2017,Winter,Thursday,FALSE,Guayaquil,Guayas,E,10,1040
8/10/2017,3,1617,6694,952.513,806.341,197.133,64.095,8,2017,Winter,Thursday,FALSE,Quito,Pichincha,D,8,2841
8/10/2017,30,182,1195,148,104.863,22,1,8,2017,Winter,Thursday,FALSE,Guayaquil,Guayas,C,3,629
8/10/2017,31,456,2670,441,148.15799,43.043,2,8,2017,Winter,Thursday,FALSE,Babahoyo,Los Rios,B,10,1204
8/10/2017,32,93,689,151,34.059,12,2,8,2017,Winter,Thursday,FALSE,Guayaquil,Guayas,C,3,596
8/10/2017,33,258,1326,164,209.943,24,0,8,2017,Winter,Thursday,FALSE,Quevedo,Los Rios,C,3,815
8/10/2017,34,542,2585,702,130.43001,36,4,8,2017,Winter,Thursday,FALSE,Guayaquil,Guayas,B,6,2150
8/10/2017,35,121,1307,132,113.377,11,0,8,2017,Winter,Thursday,FALSE,Playas,Guayas,C,3,660
8/10/2017,36,473,3288,493,112.285995,32.858,1,8,2017,Winter,Thursday,FALSE,Libertad,Guayas,E,10,1040
8/10/2017,37,790,2453,587.295,225.9,88.102005,16.618,8,2017,Winter,Thursday,FALSE,Cuenca,Azuay,D,2,1523
8/10/2017,38,616,1919,432.902,132.537,96.997,20.042,8,2017,Winter,Thursday,FALSE,Loja,Loja,D,4,1488
8/10/2017,39,475,3278,644,232.954,33.804,10,8,2017,Winter,Thursday,FALSE,Cuenca,Azuay,B,6,1455
8/10/2017,4,526,1856,327.107,250.717,62.181,14.259,8,2017,Winter,Thursday,FALSE,Quito,Pichincha,D,9,1281
8/10/2017,40,474,5716,352,183.88,41,4,8,2017,Winter,Thursday,FALSE,Machala,El Oro,C,3,1293
8/10/2017,41,574,1485,396.635,133.156,50.886,3,8,2017,Winter,Thursday,FALSE,Machala,El Oro,D,4,1034
8/10/2017,42,665,1965,338.923,190.284,53.592,10.769,8,2017,Winter,Thursday,FALSE,Cuenca,Azuay,D,2,1083
8/10/2017,43,560,5230,521,217.714,91.013,0,8,2017,Winter,Thursday,FALSE,Esmeraldas,Esmeraldas,E,10,1455
8/10/2017,44,1864,7595,1216.585,922.268,300.255,50.77,8,2017,Winter,Thursday,FALSE,Quito,Pichincha,A,5,3974
8/10/2017,45,1608,6243,957.481,925.294,215.702,45.124,8,2017,Winter,Thursday,FALSE,Quito,Pichincha,A,11,3540
8/10/2017,46,1082,4306,720,530.253,108.162,35.176003,8,2017,Winter,Thursday,FALSE,Quito,Pichincha,A,14,2937
8/10/2017,47,1474,6281,1002.517,743.893,165.696,42.085,8,2017,Winter,Thursday,FALSE,Quito,Pichincha,A,14,3424
8/10/2017,48,839,3370,631,611.637,78.996,15.932,8,2017,Winter,Thursday,FALSE,Quito,Pichincha,A,14,2627
8/10/2017,49,1800,5531,1043.679,673.765,168.075,55.971,8,2017,Winter,Thursday,FALSE,Quito,Pichincha,A,11,2654
8/10/2017,5,495,1658,344.701,198.971,53.276,7.0959997,8,2017,Winter,Thursday,FALSE,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1262
8/10/2017,50,896,3863,488.327,298.216,115.298004,9,8,2017,Winter,Thursday,FALSE,Ambato,Tungurahua,A,14,2600
8/10/2017,51,1127,3320,611.017,468.644,109.363,26.804,8,2017,Winter,Thursday,FALSE,Guayaquil,Guayas,A,17,1452
8/10/2017,52,1041,3776,755.812,381.248,151.925,9,8,2017,Winter,Thursday,FALSE,Manta,Manabi,A,11,2165
8/10/2017,53,367,1692,351.045,117.427,56.183,2,8,2017,Winter,Thursday,FALSE,Manta,Manabi,D,13,994
8/10/2017,54,190,4686,144,49.666,61,2,8,2017,Winter,Thursday,FALSE,El Carmen,Manabi,C,3,670
8/10/2017,6,695,2466,392.718,371.706,75.479996,18.449,8,2017,Winter,Thursday,FALSE,Quito,Pichincha,D,13,1527
8/10/2017,7,1085,3246,573.494,556.61,124.843,32.756,8,2017,Winter,Thursday,FALSE,Quito,Pichincha,D,8,1702
8/10/2017,8,1163,3779,676.615,437.536,159.784,29.789,8,2017,Winter,Thursday,FALSE,Quito,Pichincha,D,8,2649
8/10/2017,9,555,2465,309,291.82098,111.93,14.35,8,2017,Winter,Thursday,FALSE,Quito,Pichincha,B,6,1923
8/11/2017,1,343,1006,145.607,259.118,24.963001,19.424,8,2017,Winter,Friday,TRUE,Quito,Pichincha,D,13,570
8/11/2017,10,251,1459,76,169.418,10,1,8,2017,Winter,Friday,TRUE,Quito,Pichincha,C,15,728
8/11/2017,11,608,5182,634,560.17,101.867,10,8,2017,Winter,Friday,TRUE,Cayambe,Pichincha,B,6,2254
8/11/2017,12,387,1481,145,182.591,30,6,8,2017,Winter,Friday,TRUE,Latacunga,Cotopaxi,C,15,1057
8/11/2017,13,250,1601,100,103.2,16,1,8,2017,Winter,Friday,TRUE,Latacunga,Cotopaxi,C,15,841
8/11/2017,14,332,1522,167,77.553,84,3,8,2017,Winter,Friday,TRUE,Riobamba,Chimborazo,C,7,1072
8/11/2017,15,269,1378,99,128.714,29,2,8,2017,Winter,Friday,TRUE,Ibarra,Imbabura,C,15,1074
8/11/2017,16,254,1639,125,137.913,29,0,8,2017,Winter,Friday,TRUE,Santo Domingo,Santo Domingo de los Tsachilas,C,3,736
8/11/2017,17,569,3021,276,427.813,66,9,8,2017,Winter,Friday,TRUE,Quito,Pichincha,C,12,1524
8/11/2017,18,447,1557,427,163.395,47.021,8,8,2017,Winter,Friday,TRUE,Quito,Pichincha,B,16,930
8/11/2017,19,303,3177,116,129.239,13,2,8,2017,Winter,Friday,TRUE,Guaranda,Bolivar,C,15,1158
8/11/2017,2,790,2390,601,533.774,128.282,25.675001,8,2017,Winter,Friday,TRUE,Quito,Pichincha,D,13,1698
8/11/2017,20,718,4250,409,692.722,89.261,24.866,8,2017,Winter,Friday,TRUE,Quito,Pichincha,B,6,1751
8/11/2017,21,519,3568,379,213.296,153.625,5,8,2017,Winter,Friday,TRUE,Santo Domingo,Santo Domingo de los Tsachilas,B,6,1165
8/11/2017,22,239,1719,121,242.621,21,0,8,2017,Winter,Friday,TRUE,Puyo,Pastaza,C,7,701
8/11/2017,23,519,1195,281.876,351.438,31.789,5.639,8,2017,Winter,Friday,TRUE,Ambato,Tungurahua,D,9,955
8/11/2017,24,1174,3269,745.226,605.144,122.957,24.329,8,2017,Winter,Friday,TRUE,Guayaquil,Guayas,D,1,2008
8/11/2017,25,1604,6318,930.325,431.745,87.988,21,8,2017,Winter,Friday,TRUE,Salinas,Santa Elena,D,1,2195
8/11/2017,26,248,668,214,273.818,22,1,8,2017,Winter,Friday,TRUE,Guayaquil,Guayas,D,10,542
8/11/2017,27,1124,3480,621.936,506.21802,79.923996,38.094,8,2017,Winter,Friday,TRUE,Daule,Guayas,D,1,1936
8/11/2017,28,774,4471,614,328.414,117.655,4,8,2017,Winter,Friday,TRUE,Guayaquil,Guayas,E,10,1390
8/11/2017,29,600,3695,548,259.38,70.667,9,8,2017,Winter,Friday,TRUE,Guayaquil,Guayas,E,10,1199
8/11/2017,3,1992,7032,1161.047,1365.597,288.315,94.312996,8,2017,Winter,Friday,TRUE,Quito,Pichincha,D,8,2991
8/11/2017,30,212,1086,122,152.055,29,4,8,2017,Winter,Friday,TRUE,Guayaquil,Guayas,C,3,640
8/11/2017,31,555,5050,516,158.831,71,5,8,2017,Winter,Friday,TRUE,Babahoyo,Los Rios,B,10,1240
8/11/2017,32,122,2050,78,88.651,12,1,8,2017,Winter,Friday,TRUE,Guayaquil,Guayas,C,3,567
8/11/2017,33,398,1636,197,278.804,39,1,8,2017,Winter,Friday,TRUE,Quevedo,Los Rios,C,3,810
8/11/2017,34,576,2866,840,197.791,40.282,0,8,2017,Winter,Friday,TRUE,Guayaquil,Guayas,B,6,2256
8/11/2017,35,196,2394,107,85.663,19,4,8,2017,Winter,Friday,TRUE,Playas,Guayas,C,3,847
8/11/2017,36,691,4643,612,185.563,58.054,4,8,2017,Winter,Friday,TRUE,Libertad,Guayas,E,10,1252
8/11/2017,37,731,1876,353.868,228.93,73.832,7,8,2017,Winter,Friday,TRUE,Cuenca,Azuay,D,2,1122
8/11/2017,38,690,1972,343.906,180.442,76.205,17.16,8,2017,Winter,Friday,TRUE,Loja,Loja,D,4,1577
8/11/2017,39,507,2456,567,328.275,74.094,17,8,2017,Winter,Friday,TRUE,Cuenca,Azuay,B,6,1170
8/11/2017,4,661,2045,294.703,452.253,66.976,29.553,8,2017,Winter,Friday,TRUE,Quito,Pichincha,D,9,1301
8/11/2017,40,424,5682,326,267.397,46,3,8,2017,Winter,Friday,TRUE,Machala,El Oro,C,3,1090
8/11/2017,41,771,2298,515.194,248.628,58.807,11,8,2017,Winter,Friday,TRUE,Machala,El Oro,D,4,1316
8/11/2017,42,858,1906,378.391,272.082,47.361,11.397,8,2017,Winter,Friday,TRUE,Cuenca,Azuay,D,2,1055
8/11/2017,43,718,5198,479,332.742,133.957,1,8,2017,Winter,Friday,TRUE,Esmeraldas,Esmeraldas,E,10,1532
8/11/2017,44,2644,9517,1772.026,1489.224,276.162,127.927,8,2017,Winter,Friday,TRUE,Quito,Pichincha,A,5,4418
8/11/2017,45,2497,8983,1357.47,1782.735,318.648,135.124,8,2017,Winter,Friday,TRUE,Quito,Pichincha,A,11,4302
8/11/2017,46,1605,6528,1015,1005.745,198.099,49.924,8,2017,Winter,Friday,TRUE,Quito,Pichincha,A,14,3814
8/11/2017,47,2148,8792,1255.752,1449.797,259.29102,92.123,8,2017,Winter,Friday,TRUE,Quito,Pichincha,A,14,4009
8/11/2017,48,1377,4907,941,1050.864,149.759,34.453,8,2017,Winter,Friday,TRUE,Quito,Pichincha,A,14,3220
8/11/2017,49,2241,6696,1323.13,1290.441,291.781,99.916,8,2017,Winter,Friday,TRUE,Quito,Pichincha,A,11,3117
8/11/2017,5,489,1717,312.186,297.857,55.691,8.402,8,2017,Winter,Friday,TRUE,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1183
8/11/2017,50,1208,4264,677.468,601.423,126.951004,22.524,8,2017,Winter,Friday,TRUE,Ambato,Tungurahua,A,14,2971
8/11/2017,51,1804,5356,932.583,1081.482,189.306,74.934,8,2017,Winter,Friday,TRUE,Guayaquil,Guayas,A,17,1922
8/11/2017,52,1517,5644,1213.521,775.523,191.747,23,8,2017,Winter,Friday,TRUE,Manta,Manabi,A,11,2957
8/11/2017,53,560,2281,528.605,276.109,70.213,8,8,2017,Winter,Friday,TRUE,Manta,Manabi,D,13,1272
8/11/2017,54,254,3223,137,80.759,54,0,8,2017,Winter,Friday,TRUE,El Carmen,Manabi,C,3,768
8/11/2017,6,1044,3173,533.632,605.954,131.786,52.797,8,2017,Winter,Friday,TRUE,Quito,Pichincha,D,13,1747
8/11/2017,7,1084,3100,495.624,629.61597,149.645,40.477,8,2017,Winter,Friday,TRUE,Quito,Pichincha,D,8,1541
8/11/2017,8,1275,4075,655.41,774.147,114.433,48.734,8,2017,Winter,Friday,TRUE,Quito,Pichincha,D,8,2212
8/11/2017,9,738,2619,387,525.224,112.1,23.831,8,2017,Winter,Friday,TRUE,Quito,Pichincha,B,6,1848
8/12/2017,1,526,1659,243.22,217.664,48.058,20.15,8,2017,Winter,Saturday,FALSE,Quito,Pichincha,D,13,1004
8/12/2017,10,255,1332,113,146.996,37,0,8,2017,Winter,Saturday,FALSE,Quito,Pichincha,C,15,953
8/12/2017,11,527,4323,582,368.711,88.724,9,8,2017,Winter,Saturday,FALSE,Cayambe,Pichincha,B,6,2230
8/12/2017,12,294,1643,139,139.275,17,1,8,2017,Winter,Saturday,FALSE,Latacunga,Cotopaxi,C,15,1103
8/12/2017,13,315,1796,111,151.78,11,2,8,2017,Winter,Saturday,FALSE,Latacunga,Cotopaxi,C,15,1023
8/12/2017,14,437,1621,136,200.442,105,7,8,2017,Winter,Saturday,FALSE,Riobamba,Chimborazo,C,7,1359
8/12/2017,15,290,1418,136,100.798004,38,2,8,2017,Winter,Saturday,FALSE,Ibarra,Imbabura,C,15,1161
8/12/2017,16,232,1222,113,58.697,16,0,8,2017,Winter,Saturday,FALSE,Santo Domingo,Santo Domingo de los Tsachilas,C,3,717
8/12/2017,17,610,3153,306,389.311,70,16,8,2017,Winter,Saturday,FALSE,Quito,Pichincha,C,12,1547
8/12/2017,18,511,2277,492,187.222,57.12,13.32,8,2017,Winter,Saturday,FALSE,Quito,Pichincha,B,16,990
8/12/2017,19,441,3551,212,306.323,30,6,8,2017,Winter,Saturday,FALSE,Guaranda,Bolivar,C,15,1578
8/12/2017,2,734,2649,637,359.522,130.451,26.413,8,2017,Winter,Saturday,FALSE,Quito,Pichincha,D,13,1613
8/12/2017,20,742,6375,422,257.851,79.193,14.323999,8,2017,Winter,Saturday,FALSE,Quito,Pichincha,B,6,1664
8/12/2017,21,496,2584,356,198.429,121.988,9,8,2017,Winter,Saturday,FALSE,Santo Domingo,Santo Domingo de los Tsachilas,B,6,1119
8/12/2017,22,340,2243,107,163.44699,23,0,8,2017,Winter,Saturday,FALSE,Puyo,Pastaza,C,7,888
8/12/2017,23,416,1481,171.248,211.438,26,13,8,2017,Winter,Saturday,FALSE,Ambato,Tungurahua,D,9,844
8/12/2017,24,1184,3498,797.436,467.265,115.483,35.414,8,2017,Winter,Saturday,FALSE,Guayaquil,Guayas,D,1,1943
8/12/2017,25,1019,4041,628.291,230.031,69.976,15,8,2017,Winter,Saturday,FALSE,Salinas,Santa Elena,D,1,1946
8/12/2017,26,253,675,214,160.717,17,5,8,2017,Winter,Saturday,FALSE,Guayaquil,Guayas,D,10,507
8/12/2017,27,972,3112,570.498,367.858,87.987,13.9279995,8,2017,Winter,Saturday,FALSE,Daule,Guayas,D,1,1773
8/12/2017,28,838,4194,695,280.5,63.768,5,8,2017,Winter,Saturday,FALSE,Guayaquil,Guayas,E,10,1284
8/12/2017,29,665,2929,665,184.457,81.516,5,8,2017,Winter,Saturday,FALSE,Guayaquil,Guayas,E,10,1196
8/12/2017,3,1989,7685,1156.9,1057.825,231.714,71.917,8,2017,Winter,Saturday,FALSE,Quito,Pichincha,D,8,3070
8/12/2017,30,275,1454,198,90.248,13,8,8,2017,Winter,Saturday,FALSE,Guayaquil,Guayas,C,3,636
8/12/2017,31,719,2757,483,144.674,89.972,12,8,2017,Winter,Saturday,FALSE,Babahoyo,Los Rios,B,10,1353
8/12/2017,32,193,969,115,81.034004,20,2,8,2017,Winter,Saturday,FALSE,Guayaquil,Guayas,C,3,649
8/12/2017,33,447,5257,183,327.303,30,3,8,2017,Winter,Saturday,FALSE,Quevedo,Los Rios,C,3,892
8/12/2017,34,467,2343,671,132.301,40.741,0,8,2017,Winter,Saturday,FALSE,Guayaquil,Guayas,B,6,2026
8/12/2017,35,237,2028,103,73.411,37,0,8,2017,Winter,Saturday,FALSE,Playas,Guayas,C,3,842
8/12/2017,36,536,3749,462,109.887,39,6,8,2017,Winter,Saturday,FALSE,Libertad,Guayas,E,10,1135
8/12/2017,37,656,2154,333.848,216.012,42.469,6.844,8,2017,Winter,Saturday,FALSE,Cuenca,Azuay,D,2,1182
8/12/2017,38,771,2308,455.22,156.388,91.972,24.203,8,2017,Winter,Saturday,FALSE,Loja,Loja,D,4,1711
8/12/2017,39,517,2869,577,237.62,57.121002,16,8,2017,Winter,Saturday,FALSE,Cuenca,Azuay,B,6,1314
8/12/2017,4,670,2239,318.694,347.38,71.31,23.773,8,2017,Winter,Saturday,FALSE,Quito,Pichincha,D,9,1304
8/12/2017,40,585,4682,412,148.522,42,9,8,2017,Winter,Saturday,FALSE,Machala,El Oro,C,3,1324
8/12/2017,41,713,2149,538.899,246.623,72.487,5,8,2017,Winter,Saturday,FALSE,Machala,El Oro,D,4,1254
8/12/2017,42,658,1797,397.543,198.005,29.865,8.904,8,2017,Winter,Saturday,FALSE,Cuenca,Azuay,D,2,1019
8/12/2017,43,637,4620,488,214.698,91.144,0,8,2017,Winter,Saturday,FALSE,Esmeraldas,Esmeraldas,E,10,1540
8/12/2017,44,2531,9624,1625.735,1238.589,263.702,87.267,8,2017,Winter,Saturday,FALSE,Quito,Pichincha,A,5,4277
8/12/2017,45,2248,8969,1252.026,1361.544,282.336,92.479004,8,2017,Winter,Saturday,FALSE,Quito,Pichincha,A,11,3994
8/12/2017,46,1497,5900,943,833.863,165.772,53.406,8,2017,Winter,Saturday,FALSE,Quito,Pichincha,A,14,3697
8/12/2017,47,2069,7833,1227.991,1121.684,242.139,81.053,8,2017,Winter,Saturday,FALSE,Quito,Pichincha,A,14,3825
